basin,nse,nse_rg,nse_nogeo,nse_bfi_nogeo,bfi_obs,bfi_nogeo,qmean_obs,qmean_nogeo,slope_obs,slope_nogeo,hfd_obs,hfd_nogeo
FR003250,0.0,0.0,0.3962616592518863,,0.6808339053044777,0.6259227154591338,2.390766191224803,1.6151915481621912,1.8180162228489514,1.7921760596669916,152.04,137.36
FR000132,0.0,0.0,0.621505954183885,,0.6530106635895081,0.6103267454935163,1.8959382715248034,2.3213288744660465,1.9320525133488922,1.7777604873112336,135.08333333333334,132.79166666666666
FR003254,0.0,0.0,0.5229621264844955,,0.7235967013603444,0.6237438799275459,1.2828977644631783,1.0751419548535432,1.5714018371761915,2.2859013553783996,148.625,144.875
DERP2010,0.0,0.0,0.8473019322549493,0.8329629005775719,0.584766701424946,0.6396787943992899,0.9819733386627639,1.044749728993153,2.0439832188462397,1.9376168707198496,133.42307692307693,135.6153846153846
FR000201,0.0,0.0,0.7257459573424073,,0.42653072389875984,0.634910135620365,0.849581128083009,0.6758373094034701,3.464183661054504,1.973813359054446,114.75,133.54166666666666
FR003300,0.0,0.0,0.7304063647794352,,0.5442717309295414,0.641494540537659,0.7941646809114383,0.7950960888512151,2.409833486615015,2.019192667558666,135.0,135.48
FR003267,0.0,0.0,0.8001583434182398,0.7168810566370692,0.6063197103501453,0.6408359423026203,0.6999686070842662,0.7481750762874336,3.154342960852823,2.0568673938025124,131.73076923076923,135.5
DERP2014,0.0,0.0,0.8005497423068347,0.7480862142244298,0.6895695736242748,0.6378913612041922,0.9009074304970512,0.9045679905998713,1.4863795351870033,1.9659775238361779,145.73076923076923,135.53846153846155
DERP2007,0.0,0.0,0.8326437322003228,0.7606336819982635,0.5009140812683283,0.6419335643631239,1.1604185383319292,1.0553550077847513,2.915570639402641,1.9522952062235255,124.88461538461539,135.26923076923077
FR003271,0.0,0.0,0.7985740818818724,,0.5432693168165375,0.6494512814815281,0.6967928058222851,0.6410664502013259,2.5845648486267065,2.034936041280963,124.56,135.44
FR003301,0.0,0.0,0.8507103715975015,,0.5407656464253692,0.6449963765881608,0.8787422218958316,0.9222185921486453,2.8797385123811385,2.0298493834500446,128.1875,133.625
DERP2003,0.0,0.0,0.8970042427523774,0.8372407450699317,0.5593528460977805,0.644427536542097,1.0457075953185144,1.0316616584463458,2.2855850273480653,1.8442612303711432,126.34615384615384,134.73076923076923
DEBU1958,0.0,0.0,0.90491332842572,0.8662808127157293,0.6102542210133954,0.6466883588749477,0.9863047836152153,1.0293344403021791,2.3531175439363525,1.9411915725972257,131.6153846153846,133.84615384615384
