basin_id,lit_fra_Alluvium,lit_fra_Arkose,lit_fra_Coal,lit_fra_Conglomerate,lit_fra_Cristallin basement,lit_fra_Dolomite rock,lit_fra_Gravel and sand,lit_fra_Limestone,lit_fra_Limestone and marl,lit_fra_Marl,lit_fra_Marl and dolomite,lit_fra_Marl and limestone,lit_fra_Marl and sandstone,lit_fra_Plutonic rock,lit_fra_Quarzite,lit_fra_Sand,lit_fra_Sand and gravel,lit_fra_Sandstone,lit_fra_Sandstone and conglomerate,lit_fra_Sandstone and marl,lit_fra_Sandstone and schist,lit_fra_Sandstone and siltstone,"lit_fra_Sandstone, conglomerate and marl","lit_fra_Sandstone, siltstone and schist",lit_fra_Schist,lit_fra_Schist and sandstone,lit_fra_Silt,lit_fra_Silt and schist,"lit_fra_Siltstone, sandstone and schist",lit_fra_Volcanic rock,lit_fra_totalarea,lit_dom,tot_area
DERP2035,0.40759330521822434,0.0,0.0,0.0,0.0,0.0,0.638982736714244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.018707429343987,0.0,0.0,0.0,0.0,0.0,0.0,4.382618933603441,0.0,18.171175225306165,22.087450544199037,0.0,0.0,0.0,39.44241481014094,2.8510570154739727,100.0,"Siltstone, sandstone and schist",100.00000000001437
DERP2036,0.7046021815260051,0.0,0.0,0.0,0.0,0.0,0.057618225391769425,0.0,0.0,6.33141721319285,0.0,0.0,0.0,0.0,12.955335378944019,0.0,0.0,0.0,0.0,0.0,0.011012976329541886,9.868773730999163,0.0,23.536497903276466,28.951080453301696,0.0,0.0,0.0,12.19476389254068,5.388898044497803,100.0,Schist,99.98439356359029
FR000124,3.159718189561953,0.0,0.0,0.0,96.84028181043806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Cristallin basement,99.25003050829258
FR000125,6.655156258656743,0.0,0.0,0.0,93.12619250897477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2186512323684719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Cristallin basement,99.36756420085302
FR000126,1.9845432035715524,0.0,0.0,0.0,97.33648451985034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6789722765780888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Cristallin basement,99.92914585359875
FR000127,2.13181785346733,0.0,0.0,0.0,97.1920848797985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6760972667341607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Cristallin basement,99.92944566354936
FR000128,9.286479055159091,0.0,0.02605041087458371,0.0,87.931091315124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7563792188423184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Cristallin basement,99.62176001431915
FR000129,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Cristallin basement,99.99992354954914
FR000130,0.6020571063327005,0.0,0.0,0.0,99.3979428936673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Cristallin basement,100.00000000000043
FR000131,9.075252973899325,0.0,0.0,0.0,90.92474702610068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,Cristallin basement,99.99999999999932
